"word","ELAINE","FRANK","GEORGE","JERRY","KRAMER","NEWMAN","OTHER","gram","sum"
"oh ya",1,0,1,3,2,0,0,2,7
"oh yea",0,0,0,2,2,0,0,2,4
"oh yeah",60,0,47,82,126,1,58,2,374
"oh yeahyeah",1,0,0,0,1,0,0,2,2
"oh yes",7,0,16,7,6,2,19,2,57
"oh youll",1,0,0,2,1,0,0,2,4
"oh youre",4,0,7,11,3,0,8,2,33
"oh youve",1,0,0,1,0,0,4,2,6
"ohenry candy",2,0,0,0,2,0,0,2,4
"ohh boy",1,0,0,1,0,0,0,2,2
"ohh dont",1,0,0,1,0,0,0,2,2
"ohh got",1,0,0,1,0,0,0,2,2
"ohh hey",1,0,1,1,0,0,1,2,4
"ohh number",1,0,0,1,0,0,0,2,2
"ohh right",1,0,0,0,1,0,0,2,2
"ohh thank",1,0,0,0,0,0,1,2,2
"ohh thats",0,0,0,0,1,0,2,2,3
"ohh well",2,0,0,0,1,0,0,2,3
"ohh yeah",1,0,0,0,4,0,0,2,5
"ohhh im",1,0,0,0,0,0,1,2,2
"oil rub",0,0,1,0,0,0,1,2,2
"ok buh",0,0,0,1,0,0,1,2,2
"ok bye",1,0,0,5,0,0,1,2,7
"ok can",2,0,0,1,2,0,0,2,5
"ok come",0,0,0,0,1,0,1,2,2
"ok deal",0,0,1,0,0,0,2,2,3
"ok dont",3,0,0,2,1,0,1,2,7
"ok everybody",0,0,1,0,0,0,1,2,2
"ok fine",2,0,4,3,1,0,0,2,10
"ok get",0,0,0,1,0,0,2,2,3
"ok go",0,0,1,0,0,0,1,2,2
"ok good",0,0,1,1,0,0,2,2,4
"ok got",1,0,2,0,1,0,1,2,5
"ok gotta",0,0,1,0,1,0,0,2,2
"ok guys",1,0,0,0,0,0,2,2,3
"ok hello",1,0,0,0,0,0,1,2,2
"ok hes",1,0,0,1,0,0,0,2,2
"ok hey",0,0,0,2,1,0,0,2,3
"ok hold",1,0,0,0,1,0,0,2,2
"ok ill",7,0,0,4,1,0,4,2,16
"ok im",3,0,3,0,0,0,3,2,9
"ok jerry",1,0,0,0,1,0,1,2,3
"ok just",0,0,0,1,0,0,2,2,3
"ok let",0,0,0,1,0,0,1,2,2
"ok lets",2,0,0,1,1,0,7,2,11
"ok look",1,0,1,1,0,0,0,2,3
"ok mr",0,0,0,1,1,0,0,2,2
"ok now",4,0,0,3,1,0,1,2,9
"ok oh",1,0,0,2,3,0,2,2,8
"ok ok",8,0,2,2,0,0,3,2,15
"ok okay",1,0,0,0,0,0,1,2,2
"ok ready",0,0,0,0,0,1,1,2,2
"ok really",0,0,1,1,0,0,1,2,3
"ok remember",1,0,1,0,0,0,0,2,2
"ok right",2,0,0,0,1,0,0,2,3
"ok see",0,0,1,3,0,0,0,2,4
"ok thank",2,0,1,1,0,0,0,2,4
"ok thanks",1,0,1,1,0,0,1,2,4
"ok thats",1,2,0,0,0,0,0,2,3
"ok theres",0,0,0,1,0,0,1,2,2
"ok time",1,0,0,0,0,0,2,2,3
"ok uh",1,0,2,1,1,0,1,2,6
"ok wait",0,0,0,1,1,0,0,2,2
"ok well",2,0,0,4,1,0,3,2,10
"ok yeah",1,0,2,0,4,0,3,2,10
"okay alright",4,0,1,2,0,0,5,2,12
"okay bye",1,0,0,9,0,0,1,2,11
"okay came",1,0,0,0,1,0,0,2,2
"okay can",1,0,0,2,1,0,5,2,9
"okay cant",1,0,0,1,0,0,0,2,2
"okay check",0,0,0,1,0,0,1,2,2
"okay cmon",2,0,1,0,0,0,0,2,3
"okay come",0,0,0,1,2,0,1,2,4
"okay didnt",0,0,0,2,0,0,3,2,5
"okay dont",2,0,1,3,0,0,1,2,7
"okay everything",0,0,1,2,0,0,0,2,3
"okay fine",8,0,2,4,0,0,0,2,14
"okay forget",0,0,0,1,0,0,1,2,2
"okay george",2,0,0,1,0,0,1,2,4
"okay getting",0,0,0,0,1,0,1,2,2
"okay go",1,0,3,2,0,0,2,2,8
"okay going",0,0,1,0,2,0,0,2,3
"okay gonna",1,0,1,0,0,0,0,2,2
"okay good",0,0,2,1,0,0,0,2,3
"okay goodbye",0,0,1,1,0,0,0,2,2
"okay goodnight",0,0,0,1,0,0,1,2,2
"okay got",4,0,1,0,1,0,0,2,6
"okay great",0,0,0,2,0,0,1,2,3
"okay guess",0,0,1,0,0,0,1,2,2
"okay happen",1,0,0,0,0,0,1,2,2
"okay hello",1,0,0,1,0,0,0,2,2
"okay hes",1,0,0,0,1,0,1,2,3
"okay hey",3,0,1,1,0,0,3,2,8
"okay hi",1,0,0,2,0,0,0,2,3
"okay huh",0,0,1,1,0,0,0,2,2
"okay ill",3,0,1,6,3,0,2,2,15
"okay im",4,0,4,7,7,0,2,2,24
"okay ive",1,0,0,0,0,0,1,2,2
"okay jerry",5,0,0,0,3,0,7,2,15
"okay just",4,0,0,3,1,0,3,2,11
"okay know",1,0,0,1,0,0,0,2,2
"okay kramer",2,0,0,0,0,0,1,2,3
"okay lets",0,0,2,1,3,0,12,2,18
"okay listen",1,0,0,0,1,0,1,2,3
"okay little",0,0,1,0,1,1,1,2,4
"okay look",1,0,3,0,1,0,0,2,5
"okay mean",0,0,1,2,0,0,0,2,3
"okay mr",2,0,0,1,0,0,2,2,5
"okay next",1,0,0,0,0,0,1,2,2
"okay nice",0,0,1,0,0,0,1,2,2
"okay now",0,0,1,2,1,0,3,2,7
"okay oh",6,0,2,5,0,0,3,2,16
"okay okay",11,0,3,6,5,0,17,2,42
"okay one",1,0,0,1,1,0,1,2,4
"okay please",0,0,1,0,1,0,0,2,2
"okay point",1,0,1,0,0,0,0,2,2
"okay problem",1,0,0,0,0,0,1,2,2
"okay put",1,0,0,0,0,0,1,2,2
"okay right",2,0,2,2,1,0,2,2,9
"okay see",0,0,0,2,0,0,1,2,3
"okay shes",0,0,0,2,0,0,1,2,3
"okay sure",0,0,1,0,0,0,2,2,3
"okay talk",1,0,1,0,0,0,0,2,2
"okay thank",0,0,0,4,1,0,0,2,5
"okay thanks",0,0,2,5,1,0,4,2,12
"okay thats",2,2,3,2,0,0,0,2,9
"okay think",0,0,1,1,0,0,0,2,2
"okay uh",3,0,3,1,2,0,1,2,10
"okay want",0,0,1,1,0,0,2,2,4
"okay way",1,0,1,0,0,0,0,2,2
"okay well",14,0,1,3,6,1,4,2,29
"okay whats",0,0,0,0,1,0,5,2,6
"okay will",2,0,0,1,0,0,0,2,3
"okay yeah",3,0,2,5,4,0,2,2,16
"okay yes",0,0,3,0,2,0,0,2,5
"okay youre",0,0,0,2,1,1,1,2,5
"old bag",0,0,0,4,0,0,1,2,5
"old bedroom",0,0,1,0,0,0,1,2,2
"old boyfriend",0,0,1,0,1,0,1,2,3
"old college",0,0,0,1,1,0,1,2,3
"old couch",3,0,0,1,0,0,0,2,4
"old days",0,0,0,1,1,0,0,2,2
"old dont",0,0,0,2,0,0,1,2,3
"old fashioned",0,0,1,0,0,0,1,2,2
"old friend",0,0,2,1,0,1,2,2,6
"old guy",0,0,1,1,0,0,0,2,2
"old high",1,0,0,1,0,0,0,2,2
"old idea",0,0,0,1,1,0,0,2,2
"old man",3,1,4,3,1,0,3,2,15
"old mans",0,0,0,1,1,0,0,2,2
"old neighborhood",0,0,1,0,0,0,1,2,2
"old old",0,0,0,0,1,0,2,2,3
"old one",0,0,1,1,1,0,0,2,3
"old right",1,0,0,0,0,0,1,2,2
"old switcheroo",0,0,1,1,0,0,0,2,2
"old thing",0,0,1,1,0,0,0,2,2
"old well",1,0,0,1,0,0,1,2,3
"old woman",1,0,1,0,0,0,1,2,3
"one actually",0,0,1,0,0,0,1,2,2
"one ah",1,0,0,2,1,0,0,2,4
"one alright",0,0,3,1,0,0,0,2,4
"one another",0,1,0,0,1,0,0,2,2
"one ask",0,0,0,1,0,0,1,2,2
"one best",0,0,0,1,0,0,1,2,2
"one big",0,0,2,5,2,0,1,2,10
"one bit",0,0,0,1,0,0,1,2,2
"one bought",0,0,1,0,0,0,2,2,3
"one bright",1,0,0,0,0,0,1,2,2
"one broke",1,0,0,0,1,0,0,2,2
"one building",0,0,0,1,0,0,1,2,2
"one call",1,0,0,1,0,0,0,2,2
"one can",0,0,0,4,1,0,4,2,9
"one cant",0,0,1,0,1,0,0,2,2
"one cigars",0,0,0,1,0,0,1,2,2
"one commando",0,0,0,1,1,0,0,2,2
"one couch",0,0,0,2,1,0,0,2,3
"one dad",0,0,0,2,0,0,1,2,3
"one date",4,0,0,1,0,0,1,2,6
"one day",4,0,4,6,4,2,4,2,24
"one didnt",1,0,1,1,0,0,0,2,3
"one doesnt",0,0,0,1,0,0,1,2,2
"one dont",2,0,0,1,2,0,3,2,8
"one elaine",0,0,1,1,0,0,0,2,2
"one else",0,0,1,1,0,0,1,2,3
"one end",0,0,1,2,0,0,1,2,4
"one every",1,0,0,0,2,0,0,2,3
"one fabulous",0,0,0,1,0,0,2,2,3
"one favorite",1,0,2,1,0,0,0,2,4
"one fine",1,0,0,0,0,0,1,2,2
"one first",0,0,0,0,1,0,1,2,2
"one found",1,0,0,0,0,1,0,2,2
"one friends",1,0,0,0,1,0,0,2,2
"one gave",1,0,0,0,0,0,1,2,2
"one george",0,0,0,1,1,0,1,2,3
"one get",0,0,1,0,0,0,1,2,2
"one getting",1,0,0,0,1,0,1,2,3
"one girls",0,0,1,0,0,0,2,2,3
"one going",0,0,2,2,1,0,1,2,6
"one good",0,0,2,2,0,0,2,2,6
"one got",3,1,0,0,1,0,1,2,6
"one great",0,0,2,1,0,0,0,2,3
"one greatest",0,0,1,1,0,0,0,2,2
"one guy",1,0,1,2,0,0,0,2,4
"one guys",1,0,7,2,0,0,3,2,13
"one hand",0,0,1,1,2,0,1,2,5
"one hell",1,0,1,1,0,0,1,2,4
"one hello",0,0,1,1,0,0,0,2,2
"one hes",1,0,1,2,2,0,0,2,6
"one hey",1,0,1,1,4,0,2,2,9
"one home",1,1,0,1,0,0,0,2,3
"one hour",0,0,1,0,1,0,2,2,4
"one ill",0,0,0,0,1,1,1,2,3
"one im",2,0,5,4,1,0,1,2,13
"one ive",1,0,1,1,0,0,0,2,3
"one jerry",0,0,2,0,2,0,2,2,6
"one just",1,0,0,2,0,0,0,2,3
"one kind",0,0,0,2,0,0,3,2,5
"one know",1,0,0,3,3,0,1,2,8
"one knows",1,0,0,1,0,0,0,2,2
"one kramer",0,0,1,0,0,0,1,2,2
"one large",0,0,2,0,0,2,0,2,4
"one last",0,0,1,2,0,0,0,2,3
"one laughed",0,0,0,1,0,0,1,2,2
"one left",0,0,0,3,2,0,0,2,5
"one like",0,0,1,1,0,0,0,2,2
"one little",4,0,5,2,0,0,4,2,15
"one long",0,0,1,1,2,0,0,2,4
"one look",2,0,0,1,0,0,0,2,3
"one looks",0,0,1,0,0,0,1,2,2
"one many",0,0,0,1,0,0,1,2,2
"one maybe",1,0,0,1,0,0,0,2,2
"one message",0,0,0,1,0,0,1,2,2
"one minute",0,0,0,2,1,0,4,2,7
"one month",0,0,1,0,1,0,1,2,3
"one motion",0,0,1,1,0,0,0,2,2
"one must",0,0,0,1,1,0,1,2,3
"one never",2,0,0,1,1,0,0,2,4
"one night",0,0,0,3,1,0,2,2,6
"one now",0,0,0,1,1,0,1,2,3
"one o",0,0,1,1,0,0,0,2,2
"one oclock",0,0,1,1,1,0,0,2,3
"one oh",3,0,0,2,4,0,4,2,13
"one okay",1,0,0,1,0,0,0,2,2
"one old",0,0,1,1,0,0,0,2,2
"one one",3,0,0,1,0,0,2,2,6
"one particular",0,0,1,0,0,0,1,2,2
"one patients",1,0,0,0,1,0,0,2,2
"one peep",0,0,0,1,0,0,1,2,2
"one people",1,0,1,2,0,0,1,2,5
"one person",0,0,3,4,0,0,1,2,8
"one piece",1,0,0,0,1,0,0,2,2
"one problem",1,0,0,1,2,0,0,2,4
"one producers",0,0,0,0,1,0,1,2,2
"one question",2,0,0,1,0,0,0,2,3
"one real",0,0,1,1,0,0,0,2,2
"one really",3,0,0,2,0,0,1,2,6
"one red",0,0,1,2,0,0,1,2,4
"one right",0,0,1,2,2,0,1,2,6
"one second",1,0,3,9,0,1,3,2,17
"one see",0,0,1,0,0,0,1,2,2
"one shes",0,0,0,0,1,0,1,2,2
"one shirt",0,0,0,0,1,0,1,2,2
"one shot",0,1,0,2,1,0,1,2,5
"one shows",0,0,1,0,0,0,1,2,2
"one side",0,0,1,1,0,0,1,2,3
"one sold",1,0,0,0,0,0,2,2,3
"one something",0,0,0,1,0,0,1,2,2
"one step",0,0,4,1,0,0,0,2,5
"one stupid",0,0,1,1,1,0,0,2,3
"one take",0,0,0,0,1,0,1,2,2
"one tell",0,0,1,0,0,0,3,2,4
"one thats",0,0,1,0,2,0,1,2,4
"one thing",5,0,10,8,3,1,8,2,35
"one things",2,0,3,1,1,0,3,2,10
"one think",4,0,1,2,0,0,0,2,7
"one thought",1,0,1,1,1,0,0,2,4
"one three",0,0,1,1,1,0,0,2,3
"one time",3,0,4,11,1,0,1,2,20
"one today",1,0,0,0,1,0,1,2,3
"one told",0,0,0,1,0,0,1,2,2
"one twelve",1,0,0,0,1,0,0,2,2
"one two",0,0,3,2,0,0,0,2,5
"one uh",0,0,0,1,0,0,1,2,2
"one us",1,0,1,3,1,1,1,2,8
"one wanna",0,0,0,2,0,0,2,2,4
"one want",0,0,1,0,1,1,2,2,5
"one wants",0,0,1,1,0,0,0,2,2
"one way",0,0,3,1,3,0,0,2,7
"one wear",1,0,0,0,0,0,1,2,2
"one well",3,0,3,2,4,0,2,2,14
"one whats",0,0,1,1,0,0,0,2,2
"one whiff",0,0,0,1,0,0,1,2,2
"one whos",2,0,0,2,0,0,0,2,4
"one will",0,0,0,1,1,1,2,2,5
"one woman",1,0,1,1,0,1,2,2,6
"one women",0,0,1,0,0,0,1,2,2
"one word",1,0,3,0,0,0,0,2,4
"one works",0,0,1,0,0,0,1,2,2
"one worst",1,0,0,1,0,0,0,2,2
"one wouldve",1,0,0,0,0,0,1,2,2
"one yeah",3,0,2,2,4,0,0,2,11
"one yellow",0,0,0,0,1,0,1,2,2
"one yes",0,0,1,1,0,0,0,2,2
"one yesterday",0,0,0,1,1,0,0,2,2
"one youd",0,0,0,0,1,0,1,2,2
"one youre",0,0,0,2,1,0,1,2,4
"oneill hit",0,0,0,0,1,0,1,2,2
"ones getting",1,0,1,0,0,0,0,2,2
"ones going",0,0,0,2,0,0,1,2,3
"ones gonna",1,0,0,2,0,0,0,2,3
"ones hey",0,0,1,0,0,0,1,2,2
"ones like",1,0,0,1,0,0,0,2,2
"ones well",0,0,1,0,0,0,1,2,2
"oneyear contract",0,0,1,0,0,0,1,2,2
"onto something",0,0,1,1,0,0,0,2,2
"ooh aww",1,0,0,0,0,0,1,2,2
"ooh love",1,0,0,0,0,0,1,2,2
"ooh yeah",1,0,0,0,0,0,1,2,2
"ooh yes",0,0,1,0,1,0,0,2,2
"open door",0,1,1,8,2,0,1,2,13
"open im",0,0,0,1,0,0,1,2,2
"open know",0,0,0,0,1,0,1,2,2
"open palm",0,0,1,0,0,0,1,2,2
"open vault",2,0,0,2,0,0,0,2,4
"open well",0,0,0,0,1,0,1,2,2
"open whats",1,0,0,1,0,0,0,2,2
"open window",0,0,0,1,1,0,0,2,2
"open yeah",1,0,1,2,0,0,0,2,4
"openlip kiss",1,0,0,1,0,0,0,2,2
"opens door",1,0,1,3,3,0,0,2,8
"opens mouth",0,0,1,0,1,0,0,2,2
"opera together",0,0,1,0,0,0,1,2,2
"operation hes",0,0,1,1,0,0,0,2,2
"oppenheim taft",0,0,0,3,0,0,1,2,4
"opposite every",0,0,2,0,0,0,2,2,4
"opposite everything",0,0,2,2,0,0,0,2,4
"option even",0,0,0,1,1,0,0,2,2
"order business",0,0,0,0,1,0,1,2,2
"order chinese",1,0,0,0,1,0,0,2,2
"order everything",0,0,0,1,0,0,1,2,2
"order go",0,0,0,1,0,0,1,2,2
"order im",1,0,1,0,0,0,0,2,2
"order lunch",0,0,1,0,0,0,1,2,2
"order oh",1,0,0,1,1,0,0,2,3
"order right",3,0,0,1,0,0,0,2,4
"order want",0,0,1,0,0,0,1,2,2
"orgasm orgasm",0,0,2,1,0,0,0,2,3
"original gonna",0,0,4,0,0,0,4,2,8
"original rays",0,0,0,1,1,0,0,2,2
"otherwise die",0,0,0,1,0,0,1,2,2
"oughta get",0,0,0,1,2,0,0,2,3
"oughta go",0,0,1,0,1,0,0,2,2
"outside building",0,0,1,1,0,0,0,2,2
"outside drinks",0,0,0,1,1,0,0,2,2
"outside wants",0,0,0,1,1,0,0,2,2
"outside yeah",0,0,0,2,0,0,2,2,4
"outta business",1,0,0,1,0,0,0,2,2
"outta car",0,0,0,1,1,0,0,2,2
"outta get",0,0,0,1,1,0,0,2,2
"outta go",0,0,1,0,1,0,1,2,3
"outta mind",0,0,0,2,0,0,1,2,3
"outta shrimp",0,0,2,1,0,0,2,2,5
"outta way",0,0,1,2,0,0,0,2,3
"outta well",0,0,1,0,1,0,0,2,2
"outta whats",0,0,0,1,1,0,1,2,3
"ow ow",1,0,2,1,0,0,1,2,5
"owe one",0,0,1,1,2,0,0,2,4
"owns car",0,0,0,1,1,0,0,2,2
"pachyderm story",0,0,0,1,1,0,0,2,2
"pack teenagers",1,0,1,1,0,0,0,2,3
"package full",1,0,0,0,1,0,0,2,2
"package think",0,0,1,1,0,0,0,2,2
"pact shake",0,0,1,2,0,0,0,2,3
"pages wanted",1,0,1,0,0,0,0,2,2
"paid whole",0,0,0,0,1,0,2,2,3
"paint thinner",0,0,1,1,0,0,0,2,2
"painted face",2,0,0,0,0,0,1,2,3
"painting yeah",1,0,0,0,1,0,0,2,2
"pair just",0,0,1,0,0,0,1,2,2
"pair pants",1,0,0,0,3,0,0,2,4
"pair right",0,0,0,0,1,0,1,2,2
"pair shoes",1,0,0,0,1,0,0,2,2
"pakistani babu",0,0,0,1,0,0,1,2,2
"pakistani restaurant",0,0,0,1,0,0,3,2,4
"pam pam",0,0,0,4,2,0,0,2,6
"panama hat",1,0,1,0,0,0,0,2,2
"panic lets",0,0,0,1,0,0,5,2,6
"panties mother",0,0,1,1,0,0,0,2,2
"pants im",0,0,0,1,1,0,0,2,2
"pants know",0,0,1,1,0,0,1,2,3
"pants oh",0,0,0,1,0,0,1,2,2
"pants returning",1,0,0,0,0,0,1,2,2
"paper covered",0,0,0,0,1,0,1,2,2
"paper goods",0,0,0,1,0,0,1,2,2
"paper towel",1,0,0,1,0,0,0,2,2
"paper well",0,1,0,1,1,0,0,2,3
"paper yeah",0,0,2,0,0,0,2,2,4
"pappy oh",0,0,1,1,0,0,0,2,2
"parade well",0,0,0,1,0,0,1,2,2
"paragon th",0,0,1,0,1,0,0,2,2
"pardon oh",0,0,0,1,0,0,1,2,2
"parents coming",0,0,1,2,0,0,0,2,3
"parents didnt",1,0,0,1,0,0,0,2,2
"parents dont",2,0,4,2,0,0,0,2,8
"parents father",0,0,1,2,0,0,0,2,3
"parents gave",0,0,1,1,0,0,0,2,2
"parents get",0,0,1,2,0,0,0,2,3
"parents go",1,0,1,0,0,0,0,2,2
"parents going",0,0,1,1,0,0,0,2,2
"parents gonna",0,0,2,2,0,0,0,2,4
"parents live",0,0,0,2,0,0,1,2,3
"parents move",1,0,0,1,0,0,0,2,2
"parents moving",0,0,1,1,0,0,0,2,2
"parents never",1,0,0,1,0,0,0,2,2
"parents parents",0,0,3,1,0,0,0,2,4
"parents think",2,0,1,0,0,0,0,2,3
"parents told",0,0,1,0,0,0,1,2,2
"parents yeah",0,0,1,1,0,0,0,2,2
"paris im",0,0,1,0,0,0,2,2,3
"park bench",0,0,1,1,0,0,0,2,2
"park today",0,0,0,1,1,0,0,2,2
"park two",0,0,0,0,1,0,1,2,2
"park yes",1,0,1,0,0,0,0,2,2
"parked car",1,0,0,1,0,0,0,2,2
"parked front",0,0,1,0,1,0,0,2,2
"parking garage",0,0,1,0,0,0,3,2,4
"parking handicap",0,0,1,0,0,0,1,2,2
"parking lot",2,0,3,1,0,0,4,2,10
"parking meters",0,1,0,0,0,0,1,2,2
"parks department",1,0,0,2,0,0,1,2,4
"part doesnt",1,0,0,1,0,0,0,2,2
"part george",0,1,0,1,0,0,0,2,2
"part problem",3,0,0,0,0,0,1,2,4
"part show",0,0,0,2,0,0,1,2,3
"party come",0,0,0,0,0,1,1,2,2
"party didnt",0,0,0,3,1,0,0,2,4
"party dont",0,0,1,3,1,0,0,2,5
"party four",1,0,0,0,0,0,1,2,2
"party friday",1,0,0,2,0,0,0,2,3
"party hes",0,0,1,2,0,0,0,2,3
"party huh",0,0,0,1,1,0,0,2,2
"party know",0,0,1,2,0,0,0,2,3
"party last",2,0,0,1,0,0,0,2,3
"party mean",1,0,0,1,0,0,0,2,2
"party oh",1,0,1,1,0,0,0,2,3
"party tomorrow",0,0,1,0,0,0,1,2,2
"party well",1,0,1,3,1,0,1,2,7
"party yeah",1,0,0,2,2,0,0,2,5
"pass stone",0,0,1,1,0,0,0,2,2
"pass time",0,0,1,0,0,0,1,2,2
"pass window",0,0,1,0,1,0,0,2,2
"passed away",0,0,1,0,0,0,1,2,2
"passed good",0,0,1,0,0,0,1,2,2
"past couple",1,0,0,1,0,0,0,2,2
"pasta primavera",0,0,5,0,0,0,4,2,9
"pastrami rye",0,0,1,0,0,0,1,2,2
"paul oneill",0,0,0,0,2,0,6,2,8
"paul simon",0,0,0,2,0,0,1,2,3
"pause know",1,0,0,1,0,0,0,2,2
"pause oh",1,0,0,2,0,0,0,2,3
"pause thought",0,0,0,1,0,0,2,2,3
"pawn shop",0,0,1,1,0,0,2,2,4
"pay back",2,0,2,2,3,0,0,2,9
"pay cleaning",0,0,1,1,0,0,0,2,2
"pay cover",0,0,0,1,0,0,1,2,2
"pay fine",0,0,1,0,0,0,1,2,2
"pay later",1,0,1,0,0,0,0,2,2
"pay much",0,0,0,2,1,0,0,2,3
"pay oh",3,0,0,0,0,0,2,2,5
"pay phone",0,0,1,1,0,0,0,2,2
"pay todd",1,0,0,1,0,0,0,2,2
"pay visit",1,0,1,1,0,0,1,2,4
"pay well",0,0,0,1,0,0,2,2,3
"pay whole",0,0,0,0,1,0,1,2,2
"paying attention",0,0,1,1,0,0,0,2,2
"pea pods",0,0,2,0,2,0,0,2,4
"pea soup",0,0,0,0,1,0,1,2,2
"peanut butter",0,0,2,1,0,0,2,2,5
"pear shaped",0,0,1,0,0,0,1,2,2
"peggy daughter",0,0,1,0,0,0,1,2,2
"pen im",0,0,0,1,0,0,1,2,2
"pen oh",0,0,1,0,0,0,2,2,3
"pen well",0,0,0,0,1,0,1,2,2
"penalty stroke",0,0,0,1,1,0,0,2,2
"pendant bastards",0,0,0,1,0,0,1,2,2
"pendant publishing",4,0,0,0,1,0,3,2,8
"pennsylvania dutch",1,0,0,2,0,0,0,2,3
"pensky file",0,0,3,0,0,0,2,2,5
"penthouse forum",0,0,2,0,1,0,0,2,3
"people always",0,0,2,3,0,0,2,2,7
"people ask",1,0,0,0,0,0,2,2,3
"people aware",1,0,0,1,0,0,0,2,2
"people bad",0,0,1,0,0,0,1,2,2
"people behind",1,0,1,1,0,0,0,2,3
"people call",1,0,0,1,0,0,0,2,2
"people calling",0,0,0,1,0,0,1,2,2
"people can",3,0,3,2,2,0,1,2,11
"people cant",1,0,2,3,0,0,0,2,6
"people come",0,0,2,1,0,0,0,2,3
"people coming",0,0,1,0,0,0,1,2,2
"people died",1,0,0,0,1,0,0,2,2
"people dont",4,0,1,6,3,0,4,2,18
"people eat",0,0,1,2,0,0,0,2,3
"people fall",0,0,0,0,1,0,1,2,2
"people get",1,0,2,2,0,0,0,2,5
"people getting",3,0,0,1,0,0,0,2,4
"people go",2,0,0,0,1,0,3,2,6
"people going",1,0,0,1,0,0,1,2,3
"people gonna",0,0,0,1,2,0,0,2,3
"people good",1,0,0,0,1,0,0,2,2
"people got",0,0,1,0,0,0,1,2,2
"people hey",0,0,0,1,1,0,0,2,2
"people jerry",0,0,1,0,1,0,0,2,2
"people just",3,0,0,6,2,0,0,2,11
"people keep",0,0,1,1,0,0,0,2,2
"people know",2,0,2,4,1,0,0,2,9
"people laugh",0,0,0,1,0,0,1,2,2
"people lets",0,0,1,2,0,0,1,2,4
"people like",1,0,4,5,4,0,6,2,20
"people little",2,0,0,0,1,0,1,2,4
"people live",0,0,0,1,0,0,1,2,2
"people look",2,0,1,1,0,0,0,2,4
"people looking",0,0,1,1,0,0,0,2,2
"people love",1,0,1,2,1,0,0,2,5
"people make",0,0,0,1,0,0,1,2,2
"people mean",0,0,0,0,1,0,1,2,2
"people never",0,0,1,1,0,0,0,2,2
"people now",1,1,0,1,0,0,1,2,4
"people oh",0,0,1,3,2,0,2,2,8
"people one",0,0,0,0,1,0,1,2,2
"people people",0,0,4,1,0,0,2,2,7
"people really",0,0,1,0,2,0,1,2,4
"people right",0,0,2,2,0,0,2,2,6
"people room",0,0,3,1,0,0,1,2,5
"people running",0,0,0,1,0,0,1,2,2
"people say",0,0,1,4,0,0,0,2,5
"people see",0,0,0,1,0,0,1,2,2
"people seem",0,0,0,0,1,0,1,2,2
"people show",0,0,0,1,0,0,1,2,2
"people staring",0,0,1,3,0,0,0,2,4
"people talk",0,0,2,1,0,0,0,2,3
"people talking",1,0,0,3,0,0,1,2,5
"people tell",0,0,0,1,0,0,1,2,2
"people thats",0,0,1,0,0,0,1,2,2
"people think",2,0,4,3,0,0,1,2,10
"people wanna",0,0,0,1,1,0,0,2,2
"people want",0,0,0,1,5,0,0,2,6
"people well",0,0,0,2,1,0,2,2,5
"people will",0,0,1,2,1,0,1,2,5
"people work",1,0,2,2,0,0,0,2,5
"people wouldnt",1,0,1,0,0,0,0,2,2
"people yeah",2,0,1,0,1,0,0,2,4
"people yes",0,0,3,0,0,0,1,2,4
"people youre",0,0,0,1,0,0,1,2,2
"per se",0,0,1,1,0,0,0,2,2
"percent sure",1,0,0,1,0,0,0,2,2
"percent twenty",0,0,0,1,0,0,1,2,2
"perfect fit",0,0,0,1,0,0,1,2,2
"perfect hey",0,0,0,1,1,0,0,2,2
"perfect sense",0,0,1,1,0,0,0,2,2
"perfect well",1,0,0,0,0,0,1,2,2
"perfectly honest",1,0,0,0,0,0,1,2,2
"performance artist",0,0,1,1,0,0,0,2,2
"performance jerry",0,0,1,0,1,0,0,2,2
"performance piece",0,0,1,0,0,0,1,2,2
"perfume youre",0,0,0,1,1,0,0,2,2
"perhaps can",0,0,1,1,0,0,0,2,2
"perhaps yeah",0,0,1,1,0,0,0,2,2
"perhaps youd",0,0,1,0,1,0,0,2,2
"person doesnt",0,0,1,0,0,0,1,2,2
"person dont",1,0,1,0,0,0,0,2,2
"person ever",0,0,0,1,0,0,1,2,2
"person feel",1,0,0,1,0,0,0,2,2
"person go",0,0,0,1,1,0,0,2,2
"person going",0,0,0,1,1,0,0,2,2
"person got",0,0,1,0,0,0,1,2,2
"person hey",1,0,1,0,0,0,0,2,2
"person know",0,0,0,1,0,0,1,2,2
"person needs",1,0,0,0,0,0,1,2,2
"person new",0,0,0,1,1,0,0,2,2
"person oh",1,0,0,3,1,0,0,2,5
"person something",0,0,0,2,0,0,1,2,3
"person thats",0,0,0,2,1,0,0,2,3
"person well",0,0,1,1,0,0,1,2,3
"person world",0,0,1,1,0,0,0,2,2
"personal ads",0,0,2,1,0,0,0,2,3
"personal trainer",0,0,0,2,0,0,1,2,3
"personally im",0,0,1,0,0,0,1,2,2
"personally thank",2,0,0,0,0,0,1,2,3
"pet cemetery",0,0,0,1,0,0,1,2,2
"peter jennings",1,0,1,0,0,0,0,2,2
"peterman catalog",1,0,0,2,0,0,1,2,4
"peterman oh",1,0,0,0,0,0,2,2,3
"peterman reality",0,0,0,1,2,0,0,2,3
"peterman uh",2,0,0,1,0,0,1,2,4
