"JERRY","GEORGE","KRAMER","ELAINE","MORTY","HELEN","NEWMAN","SUSAN","ESTELLE","FRANK","All.others","word"
2,1,0,0,0,1,0,0,0,0,2,"miami"
3,4,1,5,0,0,0,0,0,0,13,"michael"
0,1,1,0,0,0,0,0,0,0,1,"michael jordan"
3,0,2,0,0,0,1,0,0,0,0,"michigan"
2,1,0,0,0,0,0,0,0,0,1,"mick"
15,18,26,2,0,0,0,0,0,0,14,"mickey"
1,1,1,0,0,0,0,0,0,0,0,"mickey cant"
2,4,3,0,0,0,0,0,0,0,5,"mickey mantle"
2,2,1,0,0,0,0,0,0,0,2,"microphone"
13,11,5,3,0,0,1,0,0,0,7,"middle"
4,1,2,0,0,0,0,0,0,0,0,"middle something"
2,1,3,0,0,0,0,0,0,0,6,"midler"
1,0,1,1,0,0,0,0,0,0,0,"midnight"
48,37,14,31,0,0,6,0,0,3,27,"might"
1,1,0,1,0,0,0,0,0,0,0,"might dont"
1,0,0,1,0,0,0,0,0,0,1,"might get"
1,0,1,1,0,0,0,0,0,0,0,"might interested"
1,1,0,2,0,0,0,0,0,0,1,"might just"
0,0,1,1,0,0,0,0,0,0,1,"might mean"
0,0,1,1,0,0,0,0,0,0,1,"might never"
1,0,1,1,0,0,1,0,0,0,0,"might say"
0,1,0,1,0,0,0,0,0,0,1,"might take"
2,1,0,3,0,0,0,0,0,0,0,"might wanna"
4,2,1,0,0,0,0,0,0,0,2,"might want"
3,2,0,1,0,0,1,0,0,0,2,"might well"
2,1,0,2,0,0,0,0,0,0,0,"mightve"
9,2,6,0,0,0,0,0,0,0,3,"mike"
3,1,3,0,0,0,0,0,0,0,0,"mile"
6,1,6,1,0,0,0,0,0,0,6,"miles"
1,1,2,0,0,0,0,0,0,0,0,"military"
11,7,4,5,0,1,0,0,0,0,2,"milk"
0,0,0,0,0,0,0,0,2,1,2,"milky"
0,0,0,0,0,0,0,0,2,1,1,"milky white"
1,0,2,1,0,0,0,0,0,0,3,"miller"
4,7,2,3,2,0,0,0,0,3,7,"million"
1,0,0,0,0,0,0,0,0,2,2,"million one"
0,4,1,1,0,0,0,0,0,0,1,"millions"
2,0,1,0,0,0,0,0,0,0,1,"mimics"
67,39,19,29,2,8,4,0,0,3,51,"mind"
1,0,0,0,1,0,1,0,0,0,3,"mind dont"
1,0,1,0,0,1,0,0,0,0,0,"mind hes"
1,1,1,0,0,0,0,0,0,0,0,"mind hey"
2,0,0,1,0,0,0,0,0,0,1,"mind know"
2,1,1,1,0,0,0,0,0,0,1,"mind look"
2,0,1,3,0,0,0,0,0,0,1,"mind oh"
1,2,3,3,0,0,0,0,0,0,1,"mind well"
1,1,1,0,0,0,0,0,0,0,0,"mind yeah"
2,3,1,1,0,1,0,0,0,0,1,"minds"
26,24,11,20,1,0,1,5,1,2,24,"mine"
1,1,0,2,0,0,0,0,0,0,0,"mine dont"
1,1,0,1,0,0,0,0,0,0,1,"mine elaine"
1,1,1,0,0,0,0,0,0,0,1,"mine hes"
1,1,0,1,0,0,0,0,0,0,0,"mine id"
1,1,0,1,0,0,0,0,0,0,0,"mine id like"
1,1,1,0,0,0,0,0,1,0,2,"mine im"
0,1,0,2,0,0,0,0,0,0,1,"mine oh"
0,1,0,1,0,0,0,0,0,0,1,"minimum"
2,0,2,0,0,0,1,0,0,0,2,"minor"
8,3,4,0,0,0,2,0,0,0,0,"mint"
1,0,1,0,0,0,0,0,0,0,1,"mints"
28,59,20,24,1,0,1,1,1,1,32,"minute"
2,1,0,1,0,0,0,0,0,0,0,"minute dont"
0,1,0,1,0,0,0,0,0,0,2,"minute know"
1,1,1,1,0,0,0,0,0,0,0,"minute think"
3,8,3,4,0,0,0,0,0,0,1,"minute wait"
3,7,3,4,0,0,0,0,0,0,1,"minute wait minute"
0,0,1,1,0,0,0,0,0,0,1,"minute yeah"
50,28,16,18,7,0,2,0,0,2,28,"minutes"
2,1,0,0,0,0,1,0,0,0,3,"minutes ago"
1,1,0,2,0,0,0,0,0,0,1,"minutes can"
1,1,0,0,0,0,0,0,0,0,2,"minutes get"
1,0,1,1,0,0,0,0,0,0,1,"minutes im"
1,0,1,1,0,0,0,0,0,0,1,"minutes know"
1,1,1,0,0,0,0,0,0,0,0,"minutes now"
2,4,3,1,0,0,0,0,0,0,0,"miracle"
4,12,2,1,2,0,1,0,0,0,3,"mirror"
0,0,1,1,0,0,0,0,0,0,2,"misfortune"
3,0,0,3,0,0,0,0,0,0,1,"mishke"
11,12,12,9,3,0,3,0,0,0,27,"miss"
1,0,0,1,0,0,0,0,0,0,1,"miss anything"
0,0,1,0,1,0,0,0,0,0,12,"miss benes"
15,9,4,5,2,0,1,0,0,0,8,"missed"
0,1,0,1,0,0,0,0,0,0,1,"missed period"
5,5,6,2,0,0,1,0,0,1,10,"missing"
15,12,7,10,0,0,1,1,0,0,7,"mistake"
0,0,1,0,0,0,1,0,0,0,1,"mistake going"
4,9,2,8,0,1,5,1,0,0,24,"mister"
2,2,0,1,0,1,0,0,0,0,2,"misunderstanding"
2,0,1,1,0,0,0,0,0,0,0,"mix"
1,1,1,0,0,0,1,0,0,0,2,"mixed"
2,2,1,4,0,0,0,0,0,0,4,"mmhmm"
6,3,19,20,0,0,4,2,0,0,15,"mmm"
0,0,1,1,0,0,0,0,0,0,1,"mmm good"
1,2,1,0,0,0,0,5,0,0,1,"mmmhmm"
0,0,2,1,0,0,0,0,0,0,5,"mmmm"
0,1,1,0,0,0,0,0,0,0,2,"mmmmm"
1,0,0,4,0,0,0,0,0,0,2,"mock"
0,3,2,3,0,0,0,0,0,0,6,"mocking"
7,3,3,1,0,0,0,0,0,0,4,"model"
2,2,1,0,0,0,0,0,0,0,0,"models"
3,3,0,1,0,0,0,0,0,0,0,"modest"
1,3,0,0,0,0,0,0,1,0,2,"moe"
9,0,1,4,0,0,0,0,0,0,5,"mohel"
2,0,1,1,0,0,0,0,0,0,1,"moisture"
0,2,1,1,0,0,0,0,0,0,0,"moisturizer"
0,1,1,1,0,0,0,0,0,0,2,"mole"
13,11,8,2,0,0,0,0,0,0,8,"mom"
3,4,4,0,0,0,0,0,0,0,0,"mom pop"
8,9,6,2,1,1,2,0,0,0,11,"moment"
2,1,0,0,0,0,1,0,0,0,1,"moments"
1,2,0,0,0,0,0,1,0,0,0,"momentum"
1,1,1,0,0,0,0,0,0,0,2,"moms"
1,1,0,0,0,0,0,1,0,0,0,"mona"
4,5,0,0,0,0,1,1,0,0,9,"monday"
81,49,32,31,5,2,2,2,0,1,48,"money"
5,5,2,0,1,0,0,0,0,0,2,"money back"
1,0,1,1,0,0,0,0,0,0,0,"money can"
1,1,1,0,0,0,0,0,0,0,0,"money didnt"
2,1,1,0,0,0,0,0,0,0,1,"money dont"
1,0,1,1,0,0,0,0,0,0,0,"money go"
0,0,1,0,1,0,0,0,0,0,1,"money ill"
2,0,0,2,0,0,0,0,0,0,1,"money just"
1,0,0,0,0,0,0,1,0,0,3,"money make"
0,1,1,0,0,0,0,0,0,0,2,"money right"
1,1,0,0,1,0,1,0,0,0,0,"money think"
2,2,0,0,0,0,0,0,0,0,1,"moneys"
1,2,0,2,0,0,0,0,0,0,1,"monica"
7,0,4,1,0,0,0,0,0,0,5,"monkey"
3,0,2,1,0,0,0,0,0,0,2,"monkeys"
3,1,4,0,0,0,0,0,0,0,3,"monks"
0,1,0,1,0,0,0,0,0,0,3,"mono"
11,5,9,9,0,0,0,0,0,0,9,"month"
16,9,5,7,0,0,0,0,0,2,10,"months"
3,1,1,3,0,0,0,0,0,1,0,"months ago"
7,10,3,8,0,0,0,0,0,0,8,"mood"
1,2,2,0,0,0,0,0,0,1,1,"moon"
1,17,0,0,0,0,0,0,0,0,12,"morgan"
32,21,14,15,4,3,0,0,0,0,40,"morning"
1,2,0,0,2,1,0,0,0,0,0,"morning dont"
2,0,0,1,0,0,0,0,0,0,1,"morning im"
0,0,1,2,0,2,0,0,0,0,0,"morning know"
1,1,1,4,0,0,0,0,0,0,0,"moron"
9,4,10,0,10,22,0,0,0,2,42,"morty"
1,0,1,0,0,0,0,0,0,2,3,"morty helen"
0,0,1,0,2,1,0,0,0,0,0,"morty jerry"
0,0,2,0,2,0,0,0,0,0,3,"morty seinfeld"
0,1,4,0,0,1,0,0,0,0,1,"mortys"
1,0,0,1,0,0,0,0,0,0,3,"mostly"
26,42,9,4,2,1,1,0,3,10,28,"mother"
1,0,1,0,0,0,0,0,0,0,1,"mother told"
9,7,4,1,0,0,2,0,0,1,1,"mothers"
0,2,0,0,2,0,0,0,0,4,4,"moths"
5,3,0,1,0,0,0,0,0,0,7,"motion"
4,1,1,2,0,0,0,0,0,0,0,"motions"
1,0,0,0,0,0,1,0,0,0,4,"motor"
0,1,1,2,0,0,1,0,0,0,1,"mountain"
0,4,2,1,0,0,0,0,0,4,2,"mouse"
0,1,1,0,0,0,0,0,0,0,2,"mousse"
18,11,10,14,1,1,1,0,0,1,11,"mouth"
0,1,0,2,0,0,1,0,0,0,0,"mouth full"
0,2,1,3,0,0,0,0,0,0,1,"mouths"
1,0,0,0,0,0,1,1,0,0,0,"mouthtomouth"
67,42,14,33,3,0,1,1,1,5,52,"move"
2,2,1,0,0,0,0,0,0,0,1,"move back"
1,2,1,0,0,0,0,0,0,0,2,"move car"
0,1,0,1,0,0,0,0,0,0,4,"move cars"
0,0,1,1,0,0,0,0,0,0,1,"move door"
1,1,0,0,0,0,0,0,0,0,1,"move get"
0,1,0,0,0,0,0,0,0,1,1,"move im"
3,0,0,6,0,0,0,0,0,0,2,"move move"
2,0,0,1,0,0,0,0,0,0,2,"move oh"
0,1,1,0,0,0,1,0,0,0,0,"move think"
0,1,0,1,0,0,0,0,0,0,1,"move well"
1,1,0,1,0,0,0,0,0,0,0,"move yes"
9,12,5,9,0,0,0,0,0,0,4,"moved"
8,8,5,2,0,0,1,0,2,0,12,"moves"
47,26,24,24,2,2,1,1,0,1,23,"movie"
2,1,2,0,0,0,0,0,0,0,0,"movie well"
1,1,1,0,0,0,0,0,0,0,0,"movie yeah"
15,14,6,12,1,0,1,0,0,0,8,"movies"
2,0,1,2,0,0,0,0,0,0,0,"movin"
22,22,5,11,2,1,8,1,3,6,16,"moving"
1,0,0,0,0,0,2,0,0,0,1,"moving away"
2,1,1,0,1,0,0,0,0,0,0,"moving back"
1,1,1,0,0,0,0,0,0,0,0,"moving california"
1,0,0,0,1,0,0,0,0,1,0,"moving del"
1,0,0,0,1,0,0,0,0,1,0,"moving del boca"
1,0,0,0,1,0,0,0,0,1,0,"moving del boca vista"
1,0,0,8,0,0,0,1,0,0,21,"mr costanza"
3,0,1,0,0,0,0,0,0,0,1,"mr fields"
0,0,1,0,4,0,1,0,0,1,22,"mr kramer"
1,0,0,3,0,0,0,0,0,0,1,"mr mrs"
1,0,1,35,0,0,0,0,0,0,3,"mr peterman"
1,0,0,2,0,0,0,0,0,0,1,"mr peterman uh"
5,0,0,24,0,0,0,0,0,0,4,"mr pitt"
0,0,1,4,0,0,0,0,0,0,1,"mr pitts"
0,2,2,0,0,0,0,0,0,0,4,"mr ross"
0,1,0,7,0,0,0,0,0,0,24,"mr seinfeld"
0,12,0,0,0,0,1,0,0,0,10,"mr steinbrenner"
15,16,5,15,3,1,2,0,0,0,18,"mrs"
0,0,0,0,2,1,0,0,0,0,3,"mrs choate"
2,0,1,0,0,0,0,0,0,0,5,"mrs costanza"
0,1,0,1,0,0,0,0,0,0,1,"mrs krantz"
0,3,1,7,0,0,2,0,0,0,0,"mrs seinfeld"
127,97,48,59,7,6,8,5,2,4,80,"much"
5,1,2,0,1,0,0,0,0,0,5,"much better"
0,3,0,1,0,0,0,0,0,0,2,"much dont"
1,1,0,0,2,0,0,0,0,0,0,"much going"
0,1,0,2,0,0,0,0,0,0,1,"much just"
1,3,0,0,0,0,0,0,0,0,2,"much know"
2,0,0,1,0,0,0,0,0,0,2,"much like"
5,3,0,3,0,0,1,0,0,0,1,"much longer"
1,0,1,0,0,0,0,0,0,0,1,"much love"
2,1,0,3,1,0,0,0,0,0,4,"much money"
1,3,1,0,0,0,0,0,0,0,1,"much oh"
1,0,1,0,0,0,0,0,0,0,1,"much owe"
0,1,1,3,0,0,0,0,0,0,1,"much pay"
1,1,0,0,2,0,0,0,0,0,0,"much thats"
5,1,1,1,0,0,0,0,1,0,3,"much time"
1,3,0,1,0,0,0,0,0,0,0,"much want"
1,1,0,1,0,0,0,0,0,0,0,"much yeah"
1,0,2,1,0,0,0,0,0,0,2,"much youre"
4,4,2,9,0,0,0,0,0,0,9,"muffin"
3,0,1,1,0,0,0,0,0,0,0,"muffled"
12,1,1,0,0,0,0,0,0,0,2,"mug"
2,2,3,0,0,0,0,0,0,0,0,"mugged"
1,1,0,1,0,0,0,0,0,0,0,"multiple"
7,2,0,0,0,0,0,0,0,0,1,"mulva"
1,2,4,1,0,0,0,0,0,0,1,"mumbles"
3,2,3,0,1,0,0,0,0,0,6,"murder"
1,0,1,0,0,0,0,0,0,0,2,"murdered"
0,0,2,1,0,0,0,0,0,0,2,"murderer"
13,8,1,1,0,0,0,0,0,0,4,"murphy"
4,3,0,1,0,0,0,0,0,0,2,"murphy brown"
1,1,2,1,1,0,0,0,0,0,0,"muscle"
1,0,2,0,0,0,1,0,0,0,1,"muscles"
1,2,0,3,0,0,0,0,0,0,2,"museum"
2,0,2,1,0,0,0,0,0,0,0,"mushrooms"
9,3,3,2,0,0,0,0,0,0,8,"music"
1,0,1,1,0,0,0,0,0,0,0,"music oh"
2,1,0,0,0,0,0,0,0,0,3,"musical"
49,39,15,25,1,4,7,0,0,0,48,"must"
2,0,0,0,0,1,0,0,0,0,2,"must done"
2,0,0,0,0,1,0,0,0,0,2,"must done something"
1,1,0,0,0,0,0,0,0,0,2,"must go"
1,3,1,0,0,0,0,0,0,0,1,"must know"
0,1,0,1,0,0,0,0,0,0,1,"must one"
0,1,0,1,0,0,0,0,0,0,1,"must proud"
3,2,0,1,0,0,0,0,0,0,0,"must say"
1,1,1,1,0,0,0,0,0,0,0,"musta"
3,4,7,0,0,0,1,0,0,0,2,"mustard"
3,3,0,6,0,0,1,0,0,0,2,"mustve"
2,2,0,0,0,0,0,0,0,0,1,"mute"
0,0,1,1,0,0,1,0,0,0,1,"mutt"
1,4,1,2,0,0,0,0,0,0,0,"mutters"
4,1,0,3,0,0,1,0,0,0,5,"mutton"
2,0,0,0,1,0,0,0,0,0,1,"mutual"
1,0,0,3,0,0,0,0,0,0,3,"myra"
2,1,0,2,0,0,0,0,0,0,0,"mystery"
1,1,1,0,0,0,0,0,0,0,2,"myth"
32,19,7,7,0,0,1,1,1,0,17,"nah"
6,1,0,0,0,0,0,0,0,0,1,"nah dont"
3,1,1,0,0,0,0,0,0,0,0,"nah good"
1,1,1,0,0,0,0,0,0,0,1,"nah im"
1,1,0,1,0,0,0,0,0,0,3,"nah nah"
1,0,1,1,0,0,0,0,0,0,1,"nail"
1,1,3,0,0,0,0,0,0,0,0,"nails"
23,19,8,12,0,0,0,0,0,0,6,"naked"
0,3,1,1,0,0,0,0,0,0,0,"naked oh"
1,1,1,1,0,0,0,0,0,0,0,"naked well"
61,81,31,41,1,1,1,19,0,3,89,"name"
2,1,0,0,0,0,0,0,0,0,1,"name dont"
2,1,0,0,0,0,0,0,0,0,1,"name im"
0,1,1,1,0,0,0,0,0,0,2,"name jerry"
0,0,3,1,0,0,0,0,0,0,1,"name kramer"
1,0,0,0,0,0,0,4,0,0,1,"name number"
3,1,1,1,0,0,0,0,0,0,1,"name oh"
1,1,0,1,0,0,0,0,0,0,0,"name oh god"
1,1,0,0,0,0,0,1,0,0,0,"name one"
1,2,0,0,0,0,0,0,0,0,1,"name tags"
1,5,1,0,0,0,0,0,0,0,0,"name thats"
0,0,1,1,0,0,0,0,0,0,1,"name yeah"
8,3,3,3,0,0,0,0,0,0,6,"named"
2,8,3,2,0,0,0,0,0,0,9,"names"
10,2,3,3,0,2,0,0,0,0,1,"nana"
4,2,1,2,0,0,0,0,1,1,0,"nap"
7,1,1,0,0,0,0,0,0,0,2,"napkin"
1,3,1,5,0,0,0,0,0,0,6,"napkins"
1,1,0,0,0,0,0,0,0,0,1,"narks"
0,0,1,2,0,0,0,0,0,0,1,"nasty"
1,2,0,1,0,0,0,0,0,0,1,"native"
7,3,0,0,0,0,0,0,0,1,0,"natural"
5,0,1,0,0,0,0,0,0,0,5,"nature"
1,1,0,0,0,0,0,0,0,0,3,"nauseous"
3,1,2,0,0,0,0,0,0,0,2,"naw"
6,1,2,14,0,0,4,0,0,0,5,"nazi"
20,13,1,3,0,1,0,0,1,0,10,"nbc"
6,3,2,3,1,0,0,0,1,0,8,"near"
1,1,0,0,0,0,0,0,0,0,2,"nearby"
1,0,0,1,0,0,0,0,0,0,1,"nearly"
3,1,0,1,0,0,0,0,0,0,1,"neat"
2,4,1,1,0,0,1,0,0,0,1,"necessarily"
6,4,4,1,0,0,0,0,0,0,1,"necessary"
23,4,5,10,0,0,0,0,0,0,9,"neck"
1,1,0,1,0,0,0,0,0,0,1,"neck hole"
0,1,0,5,0,0,0,1,0,0,2,"ned"
1,0,0,1,0,0,0,0,0,0,3,"nedda"
130,95,72,61,7,2,6,2,3,6,94,"need"
0,1,1,0,0,1,0,0,0,0,0,"need air"
2,2,1,0,0,0,0,0,0,0,0,"need another"
1,0,1,1,0,0,0,0,0,0,0,"need anymore"
0,1,1,3,0,0,0,0,0,0,0,"need anything"
1,1,1,0,0,0,0,0,0,0,0,"need card"
1,0,1,1,0,0,0,0,0,0,0,"need come"
1,1,0,1,0,0,0,0,0,0,0,"need dont"
3,4,3,0,0,0,1,0,0,0,3,"need get"
2,1,1,0,0,0,0,0,0,1,0,"need glasses"
3,1,1,0,0,0,0,0,0,1,0,"need go"
2,1,0,0,0,0,0,0,0,0,1,"need hand"
2,0,2,2,0,0,0,0,0,0,3,"need help"
5,2,0,1,1,0,0,0,0,0,2,"need know"
1,1,0,1,0,0,0,0,0,0,1,"need like"
4,2,1,0,0,0,0,0,0,0,1,"need little"
2,1,1,2,0,0,0,0,0,0,3,"need see"
0,0,1,1,0,0,0,0,0,0,2,"need somebody"
0,1,0,2,0,0,0,1,0,0,4,"need someone"
1,3,1,2,0,0,0,0,0,0,1,"need something"
1,1,1,1,0,0,0,0,0,0,1,"need speak"
2,7,4,0,0,0,0,0,0,0,6,"need talk"
0,1,1,1,0,0,0,0,0,0,0,"need thats"
0,4,1,0,0,0,0,0,0,0,2,"need water"
0,1,0,1,0,0,0,0,0,0,1,"need yeah"
2,4,4,4,1,0,0,0,0,0,6,"needed"
15,7,9,2,1,0,1,0,0,0,17,"needs"
6,12,1,4,0,0,0,0,0,0,0,"negative"
0,1,0,0,0,0,1,0,0,0,1,"negotiating"
8,0,6,3,0,0,0,0,0,0,2,"neighbor"
4,2,3,2,0,0,0,0,0,0,5,"neighborhood"
2,1,2,1,0,0,0,0,0,0,0,"neighbors"
2,0,1,1,0,0,0,0,0,0,1,"neighbour"
5,12,0,1,0,0,0,0,0,0,8,"neil"
1,0,0,1,0,0,0,0,0,0,1,"neil simon"
7,8,7,5,0,0,0,0,0,0,5,"neither"
1,0,1,2,0,0,0,0,0,0,0,"neither oh"
1,1,1,1,0,0,0,0,0,0,3,"nelson"
0,1,0,2,0,0,0,0,0,0,5,"nephew"
3,2,1,2,2,0,0,0,0,3,4,"nerve"
13,17,10,3,2,0,0,0,1,0,6,"nervous"
0,1,1,0,0,0,0,0,0,0,1,"nervous breakdown"
0,2,1,1,0,0,0,0,0,0,0,"nervous well"
1,8,0,1,0,0,1,0,0,0,3,"nervously"
1,1,1,0,0,0,0,0,0,0,0,"netherlands"
2,2,0,2,1,0,0,0,0,0,1,"network"
4,0,1,3,0,0,0,0,0,0,0,"neutral"
196,152,58,102,10,3,11,8,6,13,113,"never"
4,1,2,0,0,0,0,0,0,0,1,"never able"
2,1,0,1,0,0,1,0,0,0,0,"never anything"
1,1,0,0,0,0,0,0,0,0,1,"never bad"
3,2,0,0,0,0,0,0,0,0,3,"never came"
2,2,0,0,0,0,0,0,0,0,3,"never came back"
1,0,1,1,0,0,0,0,0,1,2,"never come"
1,1,0,1,0,0,0,0,0,0,0,"never done"
4,4,0,3,1,0,0,0,0,0,0,"never even"
0,2,0,3,0,0,0,0,0,0,1,"never ever"
1,2,1,1,0,0,0,0,0,0,1,"never felt"
0,1,1,0,0,0,0,0,0,0,1,"never felt alive"
1,1,0,2,0,0,0,0,0,0,0,"never find"
1,1,0,0,0,0,0,0,0,0,4,"never forget"
3,3,1,1,0,0,1,0,0,0,2,"never get"
1,0,0,2,0,0,0,0,0,0,3,"never going"
5,5,2,3,0,0,0,0,0,0,2,"never gonna"
4,0,2,0,0,0,0,0,0,0,3,"never got"
1,0,0,0,0,0,1,0,0,0,1,"never guess"
5,3,0,1,0,0,0,0,0,0,3,"never happened"
1,1,0,1,0,0,0,0,0,0,0,"never hear"
10,7,2,4,0,1,0,0,1,0,5,"never heard"
1,1,0,1,1,0,0,0,0,0,1,"never knew"
9,4,1,3,0,0,0,0,0,0,0,"never know"
3,4,0,1,0,0,0,0,0,0,0,"never let"
1,2,0,0,0,1,0,0,2,0,1,"never liked"
1,1,0,2,0,0,0,0,0,0,0,"never made"
1,0,0,0,0,0,0,0,0,1,3,"never make"
2,2,1,2,0,0,0,0,0,0,3,"never met"
4,7,1,2,0,0,0,0,0,0,2,"never mind"
3,3,0,3,0,0,0,0,0,0,1,"never really"
2,4,3,3,0,0,0,0,0,1,3,"never said"
1,2,0,4,0,0,0,0,2,0,1,"never saw"
4,3,1,3,0,0,0,0,0,0,0,"never see"
13,5,2,5,0,0,0,2,0,1,9,"never seen"
1,1,0,1,0,0,1,0,0,0,0,"never stops"
1,3,0,0,0,0,0,0,0,0,1,"never taken"
0,1,1,0,0,0,0,0,0,0,1,"never tasted"
2,2,3,0,0,0,0,0,0,0,2,"never thought"
3,1,0,6,0,0,0,0,0,0,1,"never told"
0,1,0,1,0,0,0,0,0,0,1,"never understand"
0,2,1,0,2,0,0,0,0,0,0,"never went"
2,1,0,1,0,0,0,0,0,0,0,"never worked"
0,3,0,0,0,0,2,0,0,0,3,"nevertheless"
88,58,57,61,8,0,3,1,0,4,85,"new"
1,0,0,1,0,0,0,0,0,0,1,"new area"
1,0,0,1,0,0,0,0,0,0,1,"new area code"
2,0,0,1,0,0,0,0,0,0,1,"new boyfriend"
3,0,1,0,0,0,0,0,0,1,0,"new car"
0,1,0,2,0,0,0,0,0,0,1,"new coat"
2,1,1,2,0,0,0,0,0,0,0,"new couch"
0,0,1,1,0,0,0,0,0,0,1,"new friends"
3,0,1,1,0,0,0,0,0,0,1,"new guy"
0,3,3,0,1,0,0,0,0,0,0,"new jacket"
2,0,0,2,0,0,0,0,0,0,1,"new material"
1,0,0,1,0,0,0,0,0,0,2,"new number"
2,1,2,1,0,0,0,0,0,0,4,"new one"
1,1,1,0,1,0,0,0,0,0,0,"new place"
1,0,1,0,0,0,0,0,0,0,2,"new shirt"
2,1,4,0,0,0,0,0,0,0,1,"new years"
14,13,6,5,4,0,0,0,0,1,17,"new york"
2,6,1,0,0,0,0,0,0,0,2,"new york yankees"
2,1,0,6,0,0,0,0,0,0,0,"new yorker"
93,8,76,15,0,2,9,0,0,0,22,"newman"
4,0,1,0,0,0,0,0,0,0,1,"newman im"
2,1,2,0,0,0,0,0,0,0,0,"newman newman"
1,1,1,0,0,0,0,0,0,0,0,"newman stop"
1,0,4,1,0,0,0,0,0,0,1,"newman uh"
1,1,5,0,0,0,0,0,0,0,0,"newman well"
11,10,13,8,0,0,1,0,1,2,14,"news"
1,0,0,1,0,0,0,0,0,0,1,"news oh"
5,4,3,1,0,0,0,0,0,0,0,"newspaper"
59,30,37,28,3,2,1,0,0,2,61,"next"
3,1,1,1,0,0,0,0,0,1,4,"next day"
5,1,3,2,0,0,0,0,0,0,5,"next door"
1,0,1,0,0,0,0,0,0,0,1,"next door neighbour"
1,0,1,0,0,0,0,0,0,0,1,"next door yeah"
1,1,0,0,0,0,0,0,0,1,0,"next friday"
2,1,1,0,0,0,0,0,0,0,0,"next jerry"
1,0,1,1,0,0,0,0,0,0,5,"next stop"
3,6,3,0,1,0,0,0,0,0,1,"next thing"
0,6,1,0,0,0,0,0,0,0,1,"next thing know"
0,1,1,0,0,0,0,0,0,0,2,"next think"
8,2,4,0,1,1,0,0,0,0,5,"next time"
4,2,1,4,0,0,0,0,0,0,5,"next week"
113,84,39,80,3,11,7,1,4,3,116,"nice"
2,0,0,1,0,0,0,0,0,0,1,"nice enough"
2,1,0,2,0,0,0,0,0,0,2,"nice face"
2,0,1,0,0,2,0,0,0,0,1,"nice gesture"
1,0,2,0,0,0,0,0,0,0,1,"nice girl"
5,5,0,0,0,0,0,0,0,1,3,"nice guy"
0,0,1,1,0,0,0,0,0,0,3,"nice hey"
3,0,2,2,0,0,0,0,0,0,0,"nice im"
1,0,0,1,0,0,0,0,0,0,1,"nice kind"
1,0,1,2,0,0,0,0,0,0,1,"nice know"
1,1,0,2,0,0,0,0,0,0,0,"nice like"
1,1,0,1,0,0,0,0,0,0,1,"nice little"
9,3,2,9,0,0,0,1,0,0,23,"nice meet"
1,0,1,0,0,0,0,0,0,0,1,"nice meet oh"
5,2,1,1,0,2,0,0,0,0,15,"nice meeting"
1,4,0,4,0,0,0,0,0,0,1,"nice people"
3,0,0,0,0,0,1,0,0,0,1,"nice place"
1,2,1,0,0,0,0,0,0,0,0,"nice really"
2,3,0,3,1,0,0,0,0,0,3,"nice see"
1,0,0,0,0,0,3,0,0,0,2,"nice seeing"
1,1,0,1,0,1,0,0,0,0,0,"nice shes"
3,3,0,1,0,0,0,0,0,0,0,"nice thats"
1,0,0,1,0,0,2,0,0,0,0,"nice trip"
1,0,1,1,0,0,0,0,0,0,0,"nice well"
2,0,1,1,0,0,0,0,0,0,2,"nicely"
1,1,1,0,1,0,1,0,0,0,2,"nickel"
1,2,0,2,0,0,0,0,0,0,0,"nickname"
119,55,39,48,10,2,2,2,2,0,72,"night"
2,1,2,2,0,0,0,0,0,0,0,"night cant"
0,1,0,0,0,0,0,1,0,0,1,"night dont"
2,1,1,1,0,0,0,0,0,0,1,"night got"
1,0,1,0,0,0,0,0,0,0,1,"night great"
2,1,0,1,0,0,0,0,0,0,1,"night hey"
1,1,0,0,0,0,0,0,0,0,2,"night ill"
3,2,1,0,0,0,0,0,0,0,3,"night im"
1,1,0,1,0,0,0,0,0,0,1,"night jerry"
3,3,1,3,0,0,0,0,0,0,1,"night know"
2,1,0,1,0,0,0,0,0,0,0,"night right"
1,1,0,0,0,0,0,0,0,0,4,"night think"
0,1,0,1,0,0,0,0,0,0,1,"night told"
1,0,0,2,0,0,0,0,0,0,2,"night well"
2,1,3,1,0,0,0,0,0,0,0,"night yeah"
1,0,1,0,0,0,0,0,0,0,1,"night youre"
2,0,0,1,0,0,0,0,0,0,1,"nightmare"
3,2,3,1,0,0,0,0,0,0,3,"nights"
1,0,1,0,0,0,0,0,0,0,1,"nights ago"
15,15,0,7,0,0,0,0,0,0,3,"nina"
9,12,4,4,0,0,0,0,0,0,14,"nine"
2,0,0,1,0,0,0,0,0,0,1,"nine o"
2,0,0,1,0,0,0,0,0,0,1,"nine o clock"
1,0,3,0,0,0,0,0,0,0,1,"nineteen"
1,0,2,1,0,0,0,0,0,0,1,"ninetynine"
3,1,1,5,0,0,0,0,0,0,1,"nipple"
23,17,6,13,7,3,1,0,0,0,20,"nobody"
2,0,0,1,1,0,0,0,0,0,1,"nobody can"
2,1,0,0,0,0,0,0,0,0,1,"nobody knows"
0,0,0,1,1,0,0,0,0,0,1,"nobody likes"
4,3,1,3,0,1,0,0,0,0,3,"nobodys"
8,4,1,4,0,0,0,0,0,0,2,"nodding"
